id,created,superceded_id,valid,connection_score,cleft_score,gaba,ach,glut,oct,ser,da,valid_nt,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,pre_pt_position,post_pt_position
207258272,2021-03-09 20:14:58.183080+00:00,,True,667.426,144.0,0.0030891541,0.9892461,7.593823e-05,0.00015279833,4.1119463e-05,0.007394851,True,80364679666964483,720575940632409500,80364679666957697,720575940628582607,[566888 237720 139360],[566868 237632 139360]
190129466,2021-03-09 20:14:58.183080+00:00,,True,93.145676,147.0,0.00781863,0.95822495,0.0003879138,0.00096346776,0.001758712,0.030846363,True,80646292149265522,720575940632409500,80646292149258616,720575940622925972,[582012 247032 146720],[582120 247032 146720]
207341676,2021-03-09 20:14:58.183080+00:00,,True,225.82094,13.0,0.011076467,0.9582192,0.010073406,0.006761591,0.0008522516,0.013017184,True,80435117130521117,720575940632409500,80435117130518609,720575940612804862,[570616 241456 137920],[570520 241424 137880]
207341688,2021-03-09 20:14:58.183080+00:00,,True,86.062164,98.0,0.022097144,0.91756976,0.03085082,0.0059903082,0.0024382,0.021053687,True,80435117130521117,720575940632409500,80435117130518609,720575940612804862,[570592 241460 137920],[570452 241400 137920]
192326434,2021-03-09 20:14:58.183080+00:00,,True,414.10614,143.0,0.0026786511,0.9549031,1.0590189e-05,3.2114596e-05,1.9905521e-05,0.042355627,True,80364679666989032,720575940632409500,80364679666971276,720575940628582607,[566896 237680 140400],[566968 237584 140400]
70526884,2021-03-09 20:14:58.183080+00:00,,True,205.75302,76.0,0.00035497063,0.9969969,3.4733737e-05,0.0014165351,6.7342154e-07,0.0011962198,True,80505554660955136,720575940632409500,80505554660961003,720575940628582607,[573876 246212 147920],[573824 246172 148000]
71617596,2021-03-09 20:14:58.183080+00:00,,True,8.611008,92.0,0.0387981,0.701568,0.13147512,0.0227842,0.007978342,0.09739617,True,80505692099909607,720575940632409500,80505692099913902,720575940628582607,[574004 254444 148160],[573896 254512 148160]
192405203,2021-03-09 20:14:58.183080+00:00,,True,37.736385,140.0,0.0019479364,0.99229664,2.0248715e-06,4.731524e-05,2.2631262e-05,0.0056835557,True,80575854619000428,720575940632409500,80575854618997837,720575940622925972,[577312 240696 140960],[577372 240616 141000]
47647210,2021-03-09 20:14:58.183080+00:00,,True,280.23187,136.0,0.0110017415,0.89065933,0.0035051142,0.034223933,0.00042958933,0.060180325,True,80505692100022550,720575940632409500,80505692100016685,720575940612804862,[575184 254596 151200],[575136 254472 151200]
71617601,2021-03-09 20:14:58.183080+00:00,,True,154.0827,152.0,0.039744925,0.73818034,0.17502831,0.011505389,0.0012040812,0.03433696,True,80505692099903868,720575940632409500,80505692099913902,720575940628582607,[574048 254396 148160],[573948 254484 148200]
68598579,2021-03-09 20:14:58.183080+00:00,,True,404.7939,148.0,0.013333665,0.96855,0.0014992721,0.00023343155,0.0010398062,0.015343748,True,80505554660963475,720575940632409500,80505554660972109,720575940624229925,[575228 244904 148480],[575236 244808 148480]
226103631,2021-03-09 20:14:58.183080+00:00,,True,41.46328,63.0,0.007620331,0.9487333,0.012454812,0.022129284,0.00018589632,0.0088763805,True,80364679666849814,720575940632409500,80364679666851308,720575940612804862,[568124 239776 136400],[567988 239792 136400]
43269163,2021-03-09 20:14:58.183080+00:00,,True,209.2828,32.0,0.0012640156,0.9687358,2.0901844e-05,0.0007306622,4.0628824e-05,0.029207863,True,80857398382027829,720575940632409500,80857398382033278,720575940622925972,[596380 246872 154200],[596428 246936 154280]
70546239,2021-03-09 20:14:58.183080+00:00,,True,89.788315,142.0,0.0032434382,0.992546,0.0004804248,0.0026671703,4.1186497e-05,0.0010218476,True,80435185916763301,720575940632409500,80435185916771341,720575940621909739,[572896 247664 148120],[572888 247792 148120]
71617694,2021-03-09 20:14:58.183080+00:00,,True,318.36328,140.0,0.0026616165,0.97914565,0.00014105451,0.00032606293,0.00016894094,0.017556736,True,80505692099947416,720575940632409500,80505692099936203,720575940628582607,[574188 252872 148880],[574092 252736 148880]
6946413,2021-03-09 20:14:58.183080+00:00,,True,805.34595,143.0,0.0008473001,0.9963561,2.979336e-06,7.08156e-05,4.9971993e-07,0.0027223716,True,80505417221921014,720575940632409500,80505417221918306,720575940612804862,[575100 238088 145600],[574988 238040 145560]
46558008,2021-03-09 20:14:58.183080+00:00,,True,46.3983,139.0,0.0053982222,0.9699127,0.00041986562,0.0008541725,0.00015207844,0.023263084,True,80646292149361626,720575940632409500,80646292149354339,720575940628582607,[581480 248048 149720],[581424 248180 149720]
19134973,2021-03-09 20:14:58.183080+00:00,,True,52.444046,106.0,0.022843855,0.75302213,0.02901122,0.0024908641,0.025530951,0.16710092,True,81280160669763752,720575940614392682,81280160669773798,720575940625482954,[619884 277244 167320],[619872 277336 167360]
192405105,2021-03-09 20:14:58.183080+00:00,,True,49.245674,131.0,0.005241647,0.977111,4.424156e-08,1.987653e-06,0.00037161843,0.017273724,True,80505485874815914,720575940632409500,80505485874805515,720575940622925972,[577024 240704 140600],[577096 240580 140600]
19134957,2021-03-09 20:14:58.183080+00:00,,True,205.32849,51.0,0.025029542,0.70293105,0.03693909,0.0014463683,0.032978345,0.20067559,True,81280160669763752,720575940614392682,81280160669773798,720575940625482954,[619852 277244 167320],[619832 277336 167320]
43284631,2021-03-09 20:14:58.183080+00:00,,True,303.21143,142.0,0.01939675,0.9574032,0.012753086,0.0017157454,0.0005780348,0.008153035,True,80857398381993989,720575940632409500,80857398381995333,720575940622925972,[594240 247924 153000],[594272 248020 153000]
207258144,2021-03-09 20:14:58.183080+00:00,,True,569.2821,106.0,0.0034472959,0.9826653,0.0017533371,0.0016343552,0.00020706786,0.010292588,True,80364679666936374,720575940632409500,80364679666922374,720575940628582607,[568008 237944 138360],[567968 237800 138360]
43284647,2021-03-09 20:14:58.183080+00:00,,True,267.0625,112.0,0.0012830261,0.9875208,0.00024626046,0.008398762,1.0524144e-05,0.002540678,True,80787029637803803,720575940632409500,80787029637823992,720575940622925972,[593108 247328 153040],[592976 247312 153040]
207258139,2021-03-09 20:14:58.183080+00:00,,True,176.85344,158.0,0.0019741696,0.9893288,0.00054829806,0.002845169,0.00022467927,0.005078812,True,80364679666936374,720575940632409500,80364679666922374,720575940628582607,[567868 237992 138280],[567888 237904 138280]
237197553,2021-03-09 20:14:58.183080+00:00,,True,129.28424,141.0,0.021019096,0.68052614,0.20655477,0.00045358084,0.044647943,0.04679843,True,80786754625941015,720575940632409500,80716385881790097,720575940628582607,[589528 228068 120120],[589444 228160 120120]
213027374,2021-03-09 20:14:58.183080+00:00,,True,131.75165,143.0,0.005814802,0.90780467,4.0296494e-05,0.00059632846,0.0012997118,0.08444414,True,80716454667762888,720575940633668020,80716454667838285,720575940628582607,[588328 233904 123880],[588420 233904 123920]
226026873,2021-03-09 20:14:58.183080+00:00,,True,109.56297,18.0,0.02486173,0.8436961,0.08232214,0.0037255303,0.008768321,0.03662614,True,80364679666872458,720575940632409500,80364679666849765,720575940612804862,[567400 239448 136480],[567296 239432 136440]
